Unnamed: 0,label,text
2068,1,The taste is very good but the delivery is too slow
2069,1,"Delicious, I hope there are more vegetarian varieties"
2070,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%B0%B1%E6%98%AF%E6%9C%89%E7%82%B9%E5%B0%91 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2071,1,"Not bad, the delivery staff is very responsible, it would be better if the time is just a little on time"
2072,1,"The taste is good, and the delivery staff is very responsible, so I must like it."
2073,1,"not bad! I ordered the meal this time. If there is no immediate discount, it will not be worth the price of twenty yuan!"
2074,1,Very delicious! !
2075,1,"A large portion is suitable for men and extremely hungry tomboys. I haven’t finished it, it’s very clean and hygienic!"
2076,1,I actually ate very hot today! The food delivery is also very fast!
2077,1,"As soon as I answered the phone, I went downstairs. Say I'll go downstairs slowly"
2078,1,"Very good, very satisfied, but why didn’t I give Wanglaoji this time? I gave it yesterday"
2079,1,Delicious fast
2080,1,Affordable price and tastes good.
2081,1,Affordable price and tastes good.
2082,1,"Recommended chicken this time. But I noted that the sauce seemed to be not given, but I still did it. Fortunately, I gave it to Wanglaoji."
2083,1,The pork with sauce is too salty
2084,1,"Pumpkin porridge is average, burritos are good"
2085,1,"Taste good, meal delivery time is more than an hour"
2086,1,Will you gain weight by eating every day?
2087,1,"Very good, very soon"
2088,1,"Although the delivery time is a little late, it tastes delicious, and there is no need to say it, and the attitude is also very good."
2089,1,Very fast!
2090,1,"It's very punctual, and the packaging is very serious this time, so it's a good deal to use the coupon!"
2091,1,"Taste good, but not large"
2092,1,The elbow is delicious~
2093,1,"Economy, delicious, good package"
2094,1,"The porridge is delicious, the burrito tastes good, but unfortunately it's a bit cold"
2095,1,"Not bad, very satisfied"
2096,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%9C%89%E7%82%B9%E5%87%89%EF%BC%8C%E5%90%83%E5%88%B0%E5%87%A0%E5%8F%A3%E6%9C%89%E6%B7%A1%E6%B7%A1%E7%B3%8A%E5%91%B3%E7%9A%84%EF%BC%8C%E5%85%B6%E4%BB%96%E7%9A%84%E9%83%BD%E5%BE%88%E5%A5%BD%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2097,1,"Very delicious, online payment is worth it"
2098,1,Didn't send Wang Laoji
2099,1,"The meal is very timely, the burritos are delicious, and the amount is large~"
2100,1,"It’s still the same delicious. I’ll give you a Wanglaoji today, which is very good!"
2101,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%AD%89%E4%BA%86%E4%B8%80%E4%B8%AA%E5%8D%8A%E5%B0%8F%E6%97%B6%E2%80%A6%E2%80%A6%E5%B0%B1%E7%AE%97%E4%B8%8B%E9%9B%A8%EF%BC%8C%E6%88%91%E7%9A%84%E5%9C%B0%E5%9D%80%E8%B7%9D%E7%A6%BB%E9%A4%90%E9%A6%86%E5%8F%AF%E6%98%AF%E7%9B%B4%E7%BA%BF%E5%95%8A%EF%BC%81%EF%BC%81%EF%BC%81%EF%BC%81%E4%B8%AD%E9%97%B4%E6%97%A0%E9%9A%9C%E7%A2%8D%E7%89%A9%EF%BC%81%EF%BC%81%EF%BC%81%E5%88%B0%E7%9A%84%E6%97%B6%E5%80%99%EF%BC%8C%E8%A3%85%E9%A4%90%E7%9A%84%E7%BA%B8%E8%A2%8B%E5%AD%90%E9%83%BD%E7%A0%B4%E4%BA%86%E6%B9%BF%E4%BA%86%E2%80%A6%E2%80%A6%E7%99%BE%E5%BA%A6%E9%80%81%E9%A4%90%E5%91%98%E4%B9%9F%E5%A4%AA%E4%B8%8D%E9%9D%A0%E8%B0%B1%E4%BA%86 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2102,1,"It’s raining, thanks to the hard-working meal delivery guys!"
2103,1,"Not as delicious as I imagined, no taste, maybe, the fish smells better"
2104,1,The only downside is that it gets a little cold every time
2105,1,"Taste good, fast delivery"
2106,1,The beef and vegetable bibimbap is spicy. Don't eat spicy food. This is the best cosmic cake.
2107,1,A girl has enough food
2108,1,"There are so many dishes, but the quality of the beef is average"
2109,1,"Taste is very good. Generally, a medium-sized burrito is enough to eat."
2110,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%A5%BD%E5%90%83%EF%BC%8C%E5%B9%B2%E5%87%80 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2111,1,"Super delicious, and the packaging is exquisite"
2112,1,"The porridge was not given to the spoon, and the order was large but the portion was given in medium parts. It has been negotiated with the seller."
2113,1,The taste needs to be strengthened
2114,1,It’s suitable for picking up your own food near you. tasty.
2115,1,"Relatively speaking, it's very good"
2116,1,"Delicious, fast delivery!"
2117,1,"Very good, very fast, delicious"
2118,1,"Affordable, very good and worth buying."
2119,1,"The oil leaked...and it was different from what I had eaten before, there were too many bean sprouts..."
2120,1,"Very good, the takeaway chef is very cute :)"
2121,1,Didn’t you agree to give Wanglaoji? Why not? This is not good...
2122,1,Good taste.
2123,1,"Not bad, delicious. . ."
2124,1,"Delicious, like it"
2125,1,"Delicious, ordered several times"
2126,1,"OK, a lot of meat! But the price is slightly higher"
2127,1,"Not bad, tastes great, give some suggestions, it would be great if you can use some pickled vegetables or mixed vegetables"
2128,1,"Delicious and fast, it would be great if it was spicy"
2129,1,"Very delicious, the delivery speed is pretty good, and I also gave a Wanglaoji drink"
2130,1,"It's the sauce-flavored chicken legs. I said I wanted to eat spicy food and didn't add it to me. The key is that it was cool, cool, and there was no hot at all. I bought a large portion of 38 to eat. I am a girl. ."
2131,1,Very delicious!!!
2132,1,"It's okay, I don't like the taste very much, it's just average"
2133,1,"The burrito is very good, with a lot of meat, it is wrapped in tin foil, and there is also a disposable glove, which is a good one. The disadvantage is that the delivery is a little slower."
2134,1,"Very good, delicious, good quality and cheap! !"
2135,1,"The taste is OK, the amount is quite good, it is cheap, and it is good! !"
2136,1,"So much meaty, cheap, very good"
2137,1,"It's too fast... It's delicious, but there's not much meat"
2138,1,"It is large in size and very thick. Although I gave me a glove and I was very considerate, it was not very convenient to keep the soup! The taste is generally not particularly memorable, the delivery is fast, the attitude is good, the outer packaging of kraft paper bag is good!"
2139,1,"Delicious, but slow delivery"
2140,1,Delivery is too fast! It's also a mistake
2141,1,"Delicious, it's expensive"
2142,1,good. Keep working hard.
2143,1,Super delicious. Will visit often. Ha ha
2144,1,"The burrito is good, and it's enough! It's just that the meat is too heavy."
2145,1,My girlfriend likes it very much
2146,1,"Good packaging, good taste"
2147,1,"Delivered slowly. . I waited for more than an hour for a reservation at one or two o'clock in the afternoon, but the taste was really good and the packaging looked very considerate! Positive energy curl ~"
2148,1,Chopper egg lean meat porridge is very confusing
2149,1,The elbow bibimbap is spicy
2150,1,My husband said it was delicious
2151,1,"The packaging bag is so exquisite, and the burrito tastes very fragrant, but the pumpkin porridge has no taste, maybe it is not to my taste"
2152,1,"I hope the big roll of cake can be thicker~ because the crust is too thin and the content is too much, and I feel that I am only eating vegetables without cakes."
2153,1,"The taste is pretty good, a little lighter, next time I'll choose shredded pork with bean sauce"
2154,1,The delivery is quite fast. It tastes a little light.
2155,1,Thanks! whee
2156,1,"Very real, I'll come again"
2157,1,"Awesome. Arrived at around 10 o'clock, it tasted good"
2158,1,"The seller is amazing! Some mistakes happened at the beginning, but the seller gave them again. The speed was super fast ~ there was a lot of meat in the roll ~ and thoughtful gloves! recommend!"
2159,1,"Just a little salty, everything else is perfect, love universe rolls"
2160,1,"Too slow, tastes pretty good"
2161,1,"It was very good, tasted and very good. I wanted the chicken leg burrito, it would be even better if the chicken leg could remove the chicken skin."
2162,1,The burritos are delicious and the meal is delivered very quickly!
2163,1,"Not as delicious as the burrito, but very large ~"
2164,1,"Still delicious ~ the packaging is very exquisite, hahaha, I can't bear to take it apart"
2165,1,Lucky for deliveryman! Fighting against a sandstorm
2166,1,The chef who worked hard to deliver food. Good reviews.
2167,1,"Delicious, but I eat too much, a little bit greasy, and a little bit light"
2168,1,"Everything is fine and tastes good. I just ordered the elbow and sent two chicken thighs. Because it was too late, I didn't bother with it. It's a pity that I didn't eat the elbow's burrito. In addition, the pumpkin porridge has not been changed. ...It's not good to order too late"
2169,1,"I ate it a few times and it tasted very good and affordable. The merchant thoughtfully, the packaging was good, the service was good, and I would come back again with satisfaction! Thank you!"
2170,1,"Not bad, the speed will be fast!"
2171,1,"Very good, a little bit smaller, not enough appetite."
2172,1,"The event is quite affordable... I'm so hungry today, hurry up and have a meal"
2173,1,good. Tin Foil Packaging
2174,1,"Taste is good, just a little slower"
2175,1,"Lots of meat, it feels a bit dry"
2176,1,Very good taste
2177,1,"To be honest, it tastes good without pictures"
2178,1,"Beautiful packaging, good taste, good"
2179,1,"The taste is pretty good, the pork is a little sweet, the express delivery speed is super fast"
2180,1,Just a little small
2181,1,"nPumpkin porridge is not sweet enough, the burritos are delicious, the drink is a little small, the packaging is clean, the hygienic is good, the meal is delivered on time"
2182,1,"After placing an order, I received a call from the merchant saying that because the cake is gone, it will take a late delivery. Although it was delivered late, the service attitude was still very good. In addition, the chicken leg roll is really good."
2183,1,This order is distributed by Baidu and provides after-sales service
2184,1,"Taste good, cheap, and sufficient"
2185,1,"The burrito tastes average, the crust is a bit hard, and there is too much sweet noodle sauce"
2186,1,"The meat is very full and very fragrant. The medium portion is also very large, enough to eat. If you don’t like to eat meat, be careful, if you eat too much meat, it’s a bit disgusting"
2187,1,"Delivery time is very punctual, tastes good"
2188,1,"Taste good, very good, and the packaging is also very good, but it's a little expensive"
2189,1,"The delivery package is very good, and the delivery is fast and timely. I ordered elbow burrito and pumpkin porridge. The burrito tastes good but the peppers are a little bit too much. If it is a cucumber or something, it feels better. The porridge was a little cold, and it was great overall!"
2190,1,"The food is good, but the delivery is too slow..."
2191,1,Delicious and delicious!
2192,1,Delivery time is 1:00 pm
2193,1,Very good taste and plenty of portion
2194,1,The delivery speed is good and the dishes are very good.
2195,1,"Taste is pretty good, but the amount is too small, so I can't eat enough for a regular meal"
2196,1,"The delivery guy is very good! Of course the taste is also very good, push!"
2197,1,"It's so cool, but the tin foil is not very thermally insulated. . ."
2198,1,Very attentive! Vegan vegetable rolls are all onion-flavored. Pumpkin porridge is good. Next time I'll choose some volumes
2199,1,It would be even better if you have a little more meat ~
2200,1,Potato shredded burrito is delicious
2201,1,So fast! Very delicious!
2202,1,The best burrito ever! I decided to order another one tomorrow! Otherwise I'm sorry for this pancake! yeah!
2203,1,"High-end, the meal packaging is exquisite and the taste is good"
2204,1,"Soon, delicious"
2205,1,"Very soon, very good"
2206,1,"I've reviewed it on my phone, thank you merchant!"
2207,1,Good egg porridge
2208,1,"More meat, but greasy, it doesn't feel too full"
2209,1,"On time, tastes good"
2210,1,The uncle who delivered the meal was great!
2211,1,"Not bad. I ordered takeaway for the first time. I was afraid that it would be late. I specially ordered it at 11 o'clock, but it arrived at around 10 o'clock. I feel relieved now. I will order the 12 o'clock in the future! , strongly request the boss to raise the salary for the big brother who delivers the food. The big brother who takes out is really good, so good! Come again next time"
2212,1,"Not bad~, the packaging is very novel and very clean. , I can tell that it is very attentive and tastes good~, recommended"
2213,1,The shredded potato burritos are so delicious...
2214,1,It's just a little cold
2215,1,"Very satisfied with the ash, it means the packaging leaks oil"
2216,1,"Very fast, very good, highly recommended!"
2217,1,Delivered very quickly
2218,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%9C%89%E7%82%B9%E5%87%89%2C%E5%BE%88%E5%A5%BD%E5%90%83 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2219,1,"Very delicious, just too much"
2220,1,"Fast enough, the packaging is OK, it hasn't started eating yet, good reviews"
2221,1,The elbows are very fragrant ~ with gloves to deliver food quickly ~ but there is no near my house
2222,1,Very exquisite packaging
2223,1,"Taste good, fast"
2224,1,"The taste is OK, just a little lighter, just saltier."
2225,1,"It's so awesome, it's all meat, damn!"
2226,1,"The price is high, but it is quite delicious."
2227,1,Very punctual and satisfied.
2228,1,"Taste good, it's very fast"
2229,1,"Praise the speed of delivery of Universe Burrito, thank you ~"
2230,1,Very delicious hahaha
2231,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%B0%91%E9%80%81%E4%BA%86%EF%BC%8C%E8%AE%A9%E9%85%8D%E9%80%81%E5%91%98%E8%B7%91%E4%BA%86%E4%B8%A4%E6%AC%A1%EF%BC%8C%E4%B8%8D%E5%A5%BD%E6%84%8F%E6%80%9D%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2232,1,"Good taste, lots of discounts"
2233,1,"The taste is suitable for lighter people. The pumpkin porridge is fine, but there is no sugar added. If you like sweetness, you need to tell the seller."
2234,1,"It's delicious, very fast, very good. It would be even better if there were more vegetables in the sauce-flavored chicken leg roll!"
2235,1,"Not bad, the cake is very real, I'm full~ haha"
2236,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%B5%9E%E8%B5%9E%E8%B5%9E%2C%E5%A5%BD%E5%A5%BD%E5%A5%BD%2C%E4%BB%A5%E5%90%8E%E8%BF%98%E6%9D%A5 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
